event_name,event_url,event_summary,full_address,region,presented_by_name,start_date,start_time,end_date,end_time,event_category
GenAI Applications: Development to Production,https://lu.ma/evhvhcn7,"Bay Area AI developers network and learn practical GenAI deployment strategies from Nutanix and PingCAP experts.  Discussions cover Kubernetes GPU management challenges, building lightning-fast FAQs with vector search, and more. Ideal for platform engineers, architects, and developers deploying AI/ML solutions.","1740 Technology Dr, San Jose, CA 95110, USA",California,,2025-07-10,05:30 PM,"July 10, 2025",08:00 PM,Tech & AI
MCP After Hours: AI Dev Tools Demo Night,https://lu.ma/5ocd56fa,"San Francisco AI developers are invited to an exclusive Demo Night showcasing cutting-edge tools built on the Model Context Protocol (MCP), revolutionizing AI agent development.  Leading companies like Speakeasy and LaunchDarkly will demonstrate how MCP enables connected, productive AI agents.  This event is ideal for engineers and builders actively working with AI APIs and developer tools.",,,Speakeasy,2025-07-10,05:30 PM,"July 10, 2025",07:30 PM,Tech & AI
AI Founders & Investors Social w/ 500 Global,https://lu.ma/ouhjxur8,"This networking event connects AI founders with investors from 500 Global and Beta University, featuring 8 startup lightning pitches.  Ideal for AI founders seeking funding and investors looking to discover promising startups.  Attendees must RSVP and show proof of registration.",,,Beta University Events,2025-07-10,06:00 PM,"July 10, 2025",09:00 PM,Networking & Community
Building Custom GenAI Models: From Training to Deployment,https://lu.ma/h96t43id,"This July 11th San Francisco workshop provides hands-on training in building custom GenAI models using Amazon SageMaker, covering fine-tuning, deployment strategies, and building AI agents.  Attendees will gain practical experience with techniques like LoRA and QLoRA, ideal for AI practitioners and developers. Limited seats are available; register now!","AWS Builder Loft, 525 Market St, San Francisco, CA 94105, USA",California,,2025-07-11,04:30 PM,"July 11, 2025",08:00 PM,Tech & AI
Mentra Live Hackathon,https://lu.ma/jpjpjyta,"The Mentra Live Hackathon at Y Combinator offers 100 developers exclusive early access to pre-release smartglasses and the MentraOS platform to build innovative AR/AI applications.  This event features expert support, prizes, and meals, targeting talented hackers and developers eager to shape the future of wearable technology.  Apply now for a chance to win!","Y Combinator, 560 20th St, San Francisco, CA 94107, USA",California,Mentra,2025-07-12,10:00 AM,"July 13, 2025",08:00 PM,Hackathon
TKS Showcase | Build Different with Tomorrow's Teen Leaders,https://lu.ma/fxg17smu,"The TKS San Francisco Showcase celebrates the launch of their new chapter, highlighting the innovative projects of ambitious high school students (ages 13-17) in the Bay Area's tech ecosystem.  The event features student presentations, panel discussions with industry leaders, and networking opportunities for prospective students, parents, alumni, and industry partners.  This is a must-attend for anyone passionate about youth innovation and emerging technologies.",,,,2025-07-12,10:30 AM,"July 12, 2025",02:00 PM,Education & Research
GenAI Week 2025 Silicon Valley,https://lu.ma/genaiweek2025,"GenAI Week Silicon Valley 2025 (July 13-17) will unite 30,000+ attendees—founders, investors, developers, and corporate leaders—to explore the future of generative AI.  This massive event, hosted by GPTDAO, features 500+ speakers and exhibitors showcasing groundbreaking AI solutions.  Ideal for anyone involved in or interested in the generative AI ecosystem.","Santa Clara Convention Center, 5001 Great America Pkwy, Santa Clara, CA 95054, USA",California,GPTDAO,2025-07-13,09:00 AM,"July 17, 2025",02:30 PM,Tech & AI
$250K+ ARR or pre-seed+ AI Agent Founders & Investors,https://lu.ma/h6n92l87,"This invite-only event connects high-potential AI agent founders ($250K+ ARR or pre-seed+) with 10+ VCs for expedited fundraising.  It's a key opportunity within the AI Agents Community, a collaborative network focused on security and industry standards for AI agent ecosystems.  Only founders meeting the criteria and investors are eligible to attend.",,,The AI Agents Community,2025-07-14,05:00 PM,"July 14, 2025",07:00 PM,Networking & Community
"AI Infra Night with AWS, SkyPilot, Anyscale & Fireworks AI",https://lu.ma/9xw8zqjj,"Learn to build robust cloud infrastructure for AI workloads at this San Francisco event featuring AWS, SkyPilot, Anyscale, and Fireworks AI.  Presentations, demos, and networking with experts highlight cloud computing solutions for AI.  Mandatory government-issued ID required for entry;  ideal for AI professionals and developers.","AWS GenAI Loft, 525 Market St, San Francisco, CA 94105, USA",California,,2025-07-14,05:30 PM,"July 14, 2025",08:00 PM,Tech & AI
"Hello, Self-Writing Internet",https://lu.ma/hello-swi,"The ""Hello, Self-Writing Internet"" event showcases Caffeine, a new AI tech stack enabling human-AI collaboration through conversation.  Featuring keynotes, demos, a hackathon (for both technical and non-technical participants), and networking, this San Francisco event (livestreamed globally) targets AI enthusiasts, developers, and investors.  Experience the future of AI firsthand.","Dogpatch Studios, 991 Tennessee St, San Francisco, CA 94107, USA",California,,2025-07-15,10:00 AM,"July 15, 2025",10:00 PM,Hackathon
The Agentic Browser Summit,https://lu.ma/eqxs5f15,"The inaugural Agentic Browser Summit (July 15th) explores the future of software designed to dramatically improve human life through AI-powered, continuously-learning browsers.  This event features product demos, discussions, and industry perspectives, targeting developers, AI enthusiasts, and anyone interested in building the next generation of user interfaces.  Early RSVPs receive exclusive access and rewards.","Shack15, 1, Ferry Building, Suite 201, San Francisco, CA 94111, USA",California,Hyperspace,2025-07-15,05:00 PM,"July 15, 2025",09:00 PM,Tech & AI
AI Workshops at Cloudflare,https://lu.ma/cloudflare-07-17-2025,"Learn to build generative AI applications using MCP, Agents, and RAG architectural patterns in this hands-on, 3-hour Cloudflare workshop (5 PM start).  Free food and networking with Weaviate and Hypermode included; each workshop is self-contained. Ideal for developers and engineers interested in practical AI application development.","Cloudflare, 101 Townsend St, San Francisco, CA 94107, USA",California,[SF] Bay Area Builders,2025-07-17,05:00 PM,"July 17, 2025",08:00 PM,Tech & AI
GenAI Demo Day - Public,https://lu.ma/genai-demo-day,"GenAI Demo Day showcases cutting-edge generative AI startups to investors and industry leaders at San Francisco's Frontier Tower.  The event features live product demos, networking opportunities, and curated spaces for early-stage companies.  Ideal for AI founders, investors, and anyone exploring the future of generative AI.",,,Frontier Tower SF,2025-07-17,05:00 PM,"July 17, 2025",07:30 PM,Startup & Entrepreneurship
Build Smarter &  Ship Faster with AI | Feat. Augment Code CEO & Docker EVP of Engineering and Product,https://lu.ma/cp771ces,"Learn how AI accelerates software development and deployment at this SF event featuring Docker and Augment Code executives.  This panel discussion covers practical AI strategies for engineering and product leaders, focusing on real-world implementations and future trends.  Networking follows the Q&A session.",,,Enrich Events,2025-07-17,06:30 PM,"July 17, 2025",08:30 PM,Tech & AI
SF Ruby AI Hackathon,https://lu.ma/znhcct7v,"The SF Ruby AI Hackathon on July 19th, 2025, challenges Bay Area Rubyists of all levels to build Rails apps leveraging AI, either solo or in teams of up to three.  This free event at Sentry HQ features mentorship, project prompts, and prizes, focusing on exploring AI's potential to empower solo developers.","Sentry, 45 Fremont St, San Francisco, CA 94105, USA",California,SF Bay Area Ruby Meetup,2025-07-19,10:00 AM,"July 19, 2025",05:00 PM,Hackathon
SF Awesome AI Dev Tools - July,https://lu.ma/x5v9zmo6,"Discover cutting-edge AI development tools at the SF Awesome AI Dev Tools July event, featuring presentations from FriendliAI and Databricks, plus live demos.  This event is perfect for developers and those interested in leveraging the latest AI advancements.  Networking opportunities are included.","GitHub, 88 Colin P Kelly Jr St, San Francisco, CA 94107, USA",California,Open Source for AI,2025-07-21,05:00 PM,"July 21, 2025",08:00 PM,Tech & AI
"AI in Production Mini Conference, July 2025",https://lu.ma/tgu91nzt,"The AI in Production Mini Conference (July 2025) showcases real-world AI applications, featuring panels, an exhibitor showcase, and a judged demo day with prizes.  Key highlights include expert judges from leading tech companies and a focus on production-ready AI solutions.  This event is ideal for AI professionals, engineers, and those interested in practical AI deployments.",,,Open Source for AI,2025-07-22,01:30 PM,"July 22, 2025",08:00 PM,Tech & AI
Reimagining Retail: Edge AI in Action,https://lu.ma/okp9zp24,"The EDGE AI FOUNDATION's inaugural retail-focused invitational explores the transformative power of edge AI in enhancing customer experiences and automating retail operations.  This event unites industry leaders, investors, and innovators to foster collaboration and accelerate real-world edge AI adoption in retail.  Attendees include leading retailers, tech providers, and investors seeking innovative solutions and strategic partnerships.","Capgemini San Francisco, 1011 3rd St Suite 300, San Francisco, CA 94158, USA",California,,2025-07-24,08:00 AM,"July 24, 2025",04:00 PM,Tech & AI
"eChai:VCs,Product Leaders & the 2025 Blueprint",https://lu.ma/s12qlym3,"On July 24th, VCs and product leaders shared their 2025 market predictions and strategies at Zoom's San Jose HQ (eChai event).  This exclusive event offered insights into funding trends, successful product innovation, and AI adoption, ideal for founders, investors, and product professionals.  Networking with industry leaders was a key highlight.","99 S Almaden Blvd, San Jose, CA 95113, USA",California,eChai Events,2025-07-24,06:00 PM,"July 24, 2025",09:00 PM,Startup & Entrepreneurship
Change Agents Happy Hour: Leaders in the Agentic Era,https://lu.ma/sma80q5a,"Network with leading engineers, product, and research leaders building the future of AI agents at Greylock's exclusive summer happy hour.  This event focuses on agentic systems and fosters collaboration among peers at the forefront of AI innovation.  Ideal for those shaping the next generation of AI.","La Mar Cocina Peruana San Francisco, PIER 1 1/2 The Embarcadero N, San Francisco, CA 94111, USA",California,,2025-07-24,06:00 PM,"July 24, 2025",08:00 PM,Networking & Community
AWS Generative AI Hackathon Challenge 2025,https://lu.ma/awshack,"The AWS Generative AI Hackathon 2025 challenges participants to build advanced MCP servers and innovative AI agents using Amazon Bedrock, Amazon Q Developer, and partner products, offering over $50,000 in prizes.  This event focuses on leveraging the Model Context Protocol for seamless LLM integration and solving real business problems.  AI engineers, developers, and those interested in generative AI and the MCP standard should attend.",,,Creators Corner,2025-07-25,09:30 AM,"July 25, 2025",07:30 PM,Hackathon
